MISSION ELAPSED TIME (min),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
486.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
487.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
488.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
489.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
490.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
491.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
492.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
493.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
494.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
495.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
496.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
497.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
498.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
499.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
500.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
501.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
502.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
503.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
504.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
505.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
506.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
507.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
508.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
509.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
510.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
511.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
512.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
513.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
514.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
515.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
516.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
517.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
518.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
519.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
520.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
521.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
522.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
523.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
524.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
525.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
526.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
527.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
528.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
529.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
530.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
531.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
532.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
533.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
534.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
535.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
536.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
537.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
538.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
539.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
540.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
541.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
542.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
543.6427943,1,74284.61081,1,68027.60838,1,68425.73844,0,0
544.6427943,1,74284.61081,0,0,1,68425.73844,0,0
545.6427943,1,74284.61081,0,0,1,68425.73844,0,0
546.6427943,1,74284.61081,0,0,1,68425.73844,0,0
547.6427943,1,74284.61081,0,0,1,68425.73844,0,0
548.6427943,1,74284.61081,0,0,1,68425.73844,0,0
549.6427943,1,74284.61081,0,0,1,68425.73844,0,0
550.6427943,1,74284.61081,0,0,1,68425.73844,0,0
551.6427943,1,74284.61081,0,0,1,68425.73844,0,0
552.6427943,1,74284.61081,0,0,1,68425.73844,0,0
553.6427943,1,74284.61081,0,0,1,68425.73844,0,0
554.6427943,1,74284.61081,0,0,1,68425.73844,0,0
555.6427943,1,74284.61081,0,0,1,68425.73844,0,0
556.6427943,1,74284.61081,0,0,1,68425.73844,0,0
557.6427943,1,74284.61081,0,0,1,68425.73844,0,0
558.6427943,1,74284.61081,0,0,1,68425.73844,0,0
559.6427943,1,74284.61081,0,0,1,68425.73844,0,0
560.6427943,1,74284.61081,0,0,1,68425.73844,0,0
561.6427943,1,74284.61081,0,0,1,68425.73844,0,0
562.6427943,1,74284.61081,0,0,1,68425.73844,0,0
563.6427943,1,74284.61081,0,0,1,68425.73844,0,0
564.6427943,1,74284.61081,0,0,1,68425.73844,0,0
565.6427943,1,74284.61081,0,0,1,68425.73844,0,0
566.6427943,1,74284.61081,0,0,1,68425.73844,0,0
567.6427943,1,74284.61081,0,0,1,68425.73844,0,0
568.6427943,1,74284.61081,0,0,1,68425.73844,0,0
569.6427943,1,74284.61081,0,0,1,68425.73844,0,0
570.6427943,1,74284.61081,0,0,1,68425.73844,0,0
571.6427943,1,74284.61081,0,0,1,68425.73844,0,0
572.6427943,1,74284.61081,0,0,1,68425.73844,0,0
573.449368,1,74284.61081,0,0,1,68425.73844,0,0
574.449368,1,74284.61081,0,0,1,68425.73844,0,0
575.449368,1,74284.61081,0,0,1,68425.73844,0,0
576.449368,1,74284.61081,0,0,1,68425.73844,0,0
577.449368,1,74284.61081,0,0,1,68425.73844,0,0
578.449368,1,74284.61081,0,0,1,68425.73844,0,0
579.449368,1,74284.61081,0,0,1,68425.73844,0,0
580.449368,1,74284.61081,0,0,1,68425.73844,0,0
581.449368,1,74284.61081,0,0,1,68425.73844,0,0
582.449368,1,74284.61081,0,0,1,68425.73844,0,0
583.449368,1,74284.61081,0,0,1,68425.73844,0,0
584.449368,1,74284.61081,0,0,1,68425.73844,0,0
585.449368,1,74284.61081,0,0,1,68425.73844,0,0
586.449368,1,74284.61081,0,0,1,68425.73844,0,0
587.449368,1,74284.61081,0,0,1,68425.73844,0,0
588.449368,1,74284.61081,0,0,1,68425.73844,0,0
589.449368,1,74284.61081,0,0,1,68425.73844,0,0
590.449368,1,74284.61081,0,0,1,68425.73844,0,0
591.449368,1,74284.61081,0,0,1,68425.73844,0,0
592.449368,1,74284.61081,0,0,1,68425.73844,0,0
593.449368,1,74284.61081,0,0,1,68425.73844,0,0
594.449368,1,74284.61081,0,0,1,68425.73844,0,0
595.449368,1,74284.61081,0,0,1,68425.73844,0,0
596.449368,1,74284.61081,0,0,1,68425.73844,0,0
597.449368,1,74284.61081,0,0,1,68425.73844,0,0
598.449368,1,74284.61081,0,0,1,68425.73844,0,0
599.449368,1,74284.61081,0,0,1,68425.73844,0,0
600.449368,1,74284.61081,0,0,1,68425.73844,0,0
601.449368,1,74284.61081,0,0,1,68425.73844,0,0
602.449368,1,74284.61081,0,0,1,68425.73844,0,0
603.449368,1,74284.61081,0,0,1,68425.73844,0,0
604.449368,1,74284.61081,0,0,1,68425.73844,0,0
605.449368,1,74284.61081,0,0,1,68425.73844,0,0
606.449368,1,74284.61081,0,0,1,68425.73844,0,0
607.449368,1,74284.61081,0,0,1,68425.73844,0,0
608.449368,1,74284.61081,0,0,1,68425.73844,0,0
609.449368,1,74284.61081,0,0,1,68425.73844,0,0
610.449368,1,74284.61081,0,0,1,68425.73844,0,0
611.449368,1,74284.61081,0,0,1,68425.73844,0,0
612.449368,1,74284.61081,0,0,1,68425.73844,0,0
613.449368,1,74284.61081,0,0,1,68425.73844,0,0
614.449368,1,74284.61081,0,0,1,68425.73844,0,0
615.449368,1,74284.61081,0,0,1,68425.73844,0,0
616.449368,1,74284.61081,0,0,1,68425.73844,0,0
617.449368,1,74284.61081,0,0,1,68425.73844,0,0
618.449368,1,74284.61081,0,0,1,68425.73844,0,0
619.449368,1,74284.61081,0,0,1,68425.73844,0,0
620.449368,1,74284.61081,0,0,1,68425.73844,0,0
621.449368,1,74284.61081,0,0,1,68425.73844,0,0
622.449368,1,74284.61081,0,0,1,68425.73844,0,0
623.449368,1,74284.61081,0,0,1,68425.73844,0,0
624.449368,1,74284.61081,0,0,1,68425.73844,0,0
625.449368,1,74284.61081,0,0,1,68425.73844,0,0
626.449368,1,74284.61081,0,0,1,68425.73844,0,0
627.449368,1,74284.61081,0,0,1,68425.73844,0,0
628.449368,1,74284.61081,0,0,1,68425.73844,0,0
629.449368,1,74284.61081,0,0,1,68425.73844,0,0
630.449368,1,74284.61081,0,0,1,68425.73844,0,0
631.449368,1,74284.61081,0,0,1,68425.73844,0,0
632.449368,1,74284.61081,0,0,1,68425.73844,0,0
633.449368,1,74284.61081,0,0,1,68425.73844,0,0
634.449368,1,74284.61081,0,0,1,68425.73844,0,0
635.449368,1,74284.61081,0,0,1,68425.73844,0,0
636.449368,1,74284.61081,0,0,1,68425.73844,0,0
637.449368,1,74284.61081,0,0,1,68425.73844,0,0
638.449368,1,74284.61081,0,0,1,68425.73844,0,0
639.449368,1,74284.61081,0,0,1,68425.73844,0,0
640.449368,1,74284.61081,0,0,1,68425.73844,0,0
641.449368,1,74284.61081,0,0,1,68425.73844,0,0
642.449368,1,74284.61081,0,0,1,68425.73844,0,0
643.449368,1,74284.61081,0,0,1,68425.73844,0,0
644.449368,1,74284.61081,0,0,1,68425.73844,0,0
645.449368,1,74284.61081,0,0,1,68425.73844,0,0
646.449368,1,74284.61081,0,0,1,68425.73844,0,0
647.449368,1,74284.61081,0,0,1,68425.73844,0,0
648.449368,1,74284.61081,0,0,1,68425.73844,0,0
649.449368,1,74284.61081,0,0,1,68425.73844,0,0
650.449368,1,74284.61081,0,0,1,68425.73844,0,0
651.449368,1,74284.61081,0,0,1,68425.73844,0,0
652.449368,1,74284.61081,0,0,1,68425.73844,0,0
653.449368,1,74284.61081,0,0,1,68425.73844,0,0
654.449368,1,74284.61081,0,0,1,68425.73844,0,0
655.449368,1,74284.61081,0,0,1,68425.73844,0,0
656.449368,1,74284.61081,0,0,1,68425.73844,0,0
657.449368,1,74284.61081,0,0,1,68425.73844,0,0
658.449368,1,74284.61081,0,0,1,68425.73844,0,0
659.449368,1,74284.61081,0,0,1,68425.73844,0,0
660.449368,1,74284.61081,0,0,1,68425.73844,0,0
661.449368,1,74284.61081,0,0,1,68425.73844,0,0
662.449368,1,74284.61081,0,0,1,68425.73844,0,0
663.449368,1,74284.61081,0,0,1,68425.73844,0,0
664.449368,1,74284.61081,0,0,1,68425.73844,0,0
665.449368,1,74284.61081,0,0,1,68425.73844,0,0
666.449368,1,74284.61081,0,0,1,68425.73844,0,0
667.449368,1,74284.61081,0,0,1,68425.73844,0,0
668.449368,1,74284.61081,0,0,1,68425.73844,0,0
669.449368,1,74284.61081,0,0,1,68425.73844,0,0
670.449368,1,74284.61081,0,0,1,68425.73844,0,0
671.449368,1,74284.61081,0,0,1,68425.73844,0,0
672.449368,1,74284.61081,0,0,1,68425.73844,0,0
673.449368,1,74284.61081,0,0,1,68425.73844,0,0
674.449368,1,74284.61081,0,0,1,68425.73844,0,0
675.449368,1,74284.61081,0,0,1,68425.73844,0,0
676.449368,1,74284.61081,0,0,1,68425.73844,0,0
677.449368,1,74284.61081,0,0,1,68425.73844,0,0
678.449368,1,74284.61081,0,0,1,68425.73844,0,0
679.449368,1,74284.61081,0,0,1,68425.73844,0,0
680.449368,1,74284.61081,0,0,1,68425.73844,0,0
681.449368,1,74284.61081,0,0,1,68425.73844,0,0
682.449368,1,74284.61081,0,0,1,68425.73844,0,0
683.449368,1,74284.61081,0,0,1,68425.73844,0,0
684.449368,1,74284.61081,0,0,1,68425.73844,0,0
685.449368,1,74284.61081,0,0,1,68425.73844,0,0
686.449368,1,74284.61081,0,0,1,68425.73844,0,0
687.449368,1,74284.61081,0,0,1,68425.73844,0,0
688.449368,1,74284.61081,0,0,1,68425.73844,0,0
689.449368,1,74284.61081,0,0,1,68425.73844,0,0
690.449368,1,74284.61081,0,0,1,68425.73844,0,0
691.449368,1,74284.61081,0,0,1,68425.73844,0,0
692.449368,1,74284.61081,0,0,1,68425.73844,0,0
693.449368,1,74284.61081,0,0,1,68425.73844,0,0
694.449368,1,74284.61081,0,0,1,68425.73844,0,0
695.449368,1,74284.61081,0,0,1,68425.73844,0,0
696.449368,1,74284.61081,0,0,1,68425.73844,0,0
697.449368,1,74284.61081,0,0,1,68425.73844,0,0
698.449368,1,74284.61081,0,0,1,68425.73844,0,0
699.449368,1,74284.61081,0,0,1,68425.73844,0,0
700.449368,1,74284.61081,0,0,1,68425.73844,0,0
701.449368,1,74284.61081,0,0,1,68425.73844,0,0
702.449368,1,74284.61081,0,0,1,68425.73844,0,0
703.449368,1,74284.61081,0,0,1,68425.73844,0,0
704.449368,1,74284.61081,0,0,1,68425.73844,0,0
705.449368,1,74284.61081,0,0,1,68425.73844,0,0
706.449368,1,74284.61081,0,0,1,68425.73844,0,0
707.449368,1,74284.61081,0,0,1,68425.73844,0,0
708.449368,1,74284.61081,0,0,1,68425.73844,0,0
709.449368,1,74284.61081,0,0,1,68425.73844,0,0
710.449368,1,74284.61081,0,0,1,68425.73844,0,0
711.449368,1,74284.61081,0,0,1,68425.73844,0,0
712.449368,1,74284.61081,0,0,1,68425.73844,0,0
713.449368,1,74284.61081,0,0,1,68425.73844,0,0
714.449368,1,74284.61081,0,0,1,68425.73844,0,0
715.449368,1,74284.61081,0,0,1,68425.73844,0,0
716.449368,1,74284.61081,0,0,1,68425.73844,0,0
717.449368,1,74284.61081,0,0,1,68425.73844,0,0
718.449368,1,74284.61081,0,0,1,68425.73844,0,0
719.449368,1,74284.61081,0,0,1,68425.73844,0,0
720.449368,1,74284.61081,0,0,1,68425.73844,0,0
721.449368,1,74284.61081,0,0,1,68425.73844,0,0
722.449368,1,74284.61081,0,0,1,68425.73844,0,0
723.449368,1,74284.61081,0,0,1,68425.73844,0,0
724.449368,1,74284.61081,0,0,1,68425.73844,0,0
725.449368,1,74284.61081,0,0,1,68425.73844,0,0
726.449368,1,74284.61081,0,0,1,68425.73844,0,0
727.449368,1,74284.61081,0,0,1,68425.73844,0,0
728.449368,1,74284.61081,0,0,1,68425.73844,0,0
729.449368,1,74284.61081,0,0,1,68425.73844,0,0
730.449368,1,74284.61081,0,0,1,68425.73844,0,0
731.449368,1,74284.61081,0,0,1,68425.73844,0,0
732.449368,1,74284.61081,0,0,1,68425.73844,0,0
733.449368,1,74284.61081,0,0,1,68425.73844,0,0
734.449368,1,74284.61081,0,0,1,68425.73844,0,0
735.449368,1,74284.61081,0,0,1,68425.73844,0,0
736.449368,1,74284.61081,0,0,1,68425.73844,0,0
737.449368,1,74284.61081,0,0,1,68425.73844,0,0
738.449368,1,74284.61081,0,0,1,68425.73844,0,0
739.449368,1,74284.61081,0,0,1,68425.73844,0,0
740.449368,1,74284.61081,0,0,1,68425.73844,0,0
741.449368,1,74284.61081,0,0,1,68425.73844,0,0
742.449368,1,74284.61081,0,0,1,68425.73844,0,0
743.449368,1,74284.61081,0,0,1,68425.73844,0,0
744.449368,1,74284.61081,0,0,1,68425.73844,0,0
745.449368,1,74284.61081,0,0,1,68425.73844,0,0
746.449368,1,74284.61081,0,0,1,68425.73844,0,0
747.449368,1,74284.61081,0,0,1,68425.73844,0,0
748.449368,1,74284.61081,0,0,1,68425.73844,0,0
749.449368,1,74284.61081,0,0,1,68425.73844,0,0
750.449368,1,74284.61081,0,0,1,68425.73844,0,0
751.449368,1,74284.61081,0,0,1,68425.73844,0,0
752.449368,1,74284.61081,0,0,1,68425.73844,0,0
753.449368,1,74284.61081,0,0,1,68425.73844,0,0
754.449368,1,74284.61081,0,0,1,68425.73844,0,0
755.449368,1,74284.61081,0,0,1,68425.73844,0,0
756.449368,1,74284.61081,0,0,1,68425.73844,0,0
757.449368,1,74284.61081,0,0,1,68425.73844,0,0
758.449368,1,74284.61081,0,0,1,68425.73844,0,0
759.449368,1,74284.61081,0,0,1,68425.73844,0,0
760.449368,1,74284.61081,0,0,1,68425.73844,0,0
761.449368,1,74284.61081,0,0,1,68425.73844,0,0
762.449368,1,74284.61081,0,0,1,68425.73844,0,0
763.449368,1,74284.61081,0,0,1,68425.73844,0,0
764.449368,1,74284.61081,0,0,1,68425.73844,0,0
765.449368,1,74284.61081,0,0,1,68425.73844,0,0
766.449368,1,74284.61081,0,0,1,68425.73844,0,0
767.449368,1,74284.61081,0,0,1,68425.73844,0,0
768.449368,1,74284.61081,0,0,1,68425.73844,0,0
769.449368,1,74284.61081,0,0,1,68425.73844,0,0
770.449368,1,74284.61081,0,0,1,68425.73844,0,0
771.449368,1,74284.61081,0,0,1,68425.73844,0,0
772.449368,1,74284.61081,0,0,1,68425.73844,0,0
773.449368,1,74284.61081,0,0,1,68425.73844,0,0
774.449368,1,74284.61081,0,0,1,68425.73844,0,0
775.449368,1,74284.61081,0,0,1,68425.73844,0,0
776.449368,1,74284.61081,0,0,1,68425.73844,0,0
777.449368,1,74284.61081,0,0,1,68425.73844,0,0
778.449368,1,74284.61081,0,0,1,68425.73844,0,0
779.449368,1,74284.61081,0,0,1,68425.73844,0,0
780.449368,1,74284.61081,0,0,1,68425.73844,0,0
781.449368,1,74284.61081,0,0,1,68425.73844,0,0
782.449368,1,74284.61081,0,0,1,68425.73844,0,0
783.449368,1,74284.61081,0,0,1,68425.73844,0,0
784.449368,1,74284.61081,0,0,1,68425.73844,0,0
785.449368,1,74284.61081,0,0,1,68425.73844,0,0
786.449368,1,74284.61081,0,0,1,68425.73844,0,0
787.449368,1,74284.61081,0,0,1,68425.73844,0,0
788.449368,1,74284.61081,0,0,1,68425.73844,0,0
789.449368,1,74284.61081,0,0,1,68425.73844,0,0
790.449368,1,74284.61081,0,0,1,68425.73844,0,0
791.449368,1,74284.61081,0,0,1,68425.73844,0,0
792.449368,1,74284.61081,0,0,1,68425.73844,0,0
793.449368,1,74284.61081,0,0,1,68425.73844,0,0
794.449368,1,74284.61081,0,0,1,68425.73844,0,0
795.282716,1,74284.61081,0,0,1,68425.73844,0,0
796.282716,1,74284.61081,0,0,1,68425.73844,0,0
797.282716,1,74284.61081,0,0,1,68425.73844,0,0
798.282716,1,74284.61081,0,0,1,68425.73844,0,0
799.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
800.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
801.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
802.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
803.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
804.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
805.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
806.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
807.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
808.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
809.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
810.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
811.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
812.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
813.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
814.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
815.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
816.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
817.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
818.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
819.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
820.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
821.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
822.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
823.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
824.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
825.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
826.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
827.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
828.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
829.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
830.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
831.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
832.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
833.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
834.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
835.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
836.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
837.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
838.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
839.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
840.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
841.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
842.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
843.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
844.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
845.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
846.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
847.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
848.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
849.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
850.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
851.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
852.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
853.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
854.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
855.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
856.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
857.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
858.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
859.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
860.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
861.282716,1,74284.61081,0,0,1,68425.73844,1,74605.05452
862.282716,0,0,0,0,1,68425.73844,1,74605.05452
863.282716,0,0,0,0,1,68425.73844,1,74605.05452
864.282716,0,0,0,0,1,68425.73844,1,74605.05452
865.282716,0,0,0,0,1,68425.73844,1,74605.05452
866.282716,0,0,0,0,1,68425.73844,1,74605.05452
867.282716,0,0,0,0,1,68425.73844,1,74605.05452
868.282716,0,0,0,0,1,68425.73844,1,74605.05452
869.282716,0,0,0,0,1,68425.73844,1,74605.05452
870.282716,0,0,0,0,1,68425.73844,1,74605.05452
871.282716,0,0,0,0,1,68425.73844,1,74605.05452
872.282716,0,0,0,0,1,68425.73844,1,74605.05452
873.282716,0,0,0,0,1,68425.73844,1,74605.05452
874.282716,0,0,0,0,1,68425.73844,1,74605.05452
875.282716,0,0,0,0,1,68425.73844,1,74605.05452
876.282716,0,0,0,0,1,68425.73844,1,74605.05452
877.282716,0,0,0,0,1,68425.73844,1,74605.05452
878.282716,0,0,0,0,1,68425.73844,1,74605.05452
879.282716,0,0,0,0,1,68425.73844,1,74605.05452
880.282716,0,0,0,0,1,68425.73844,1,74605.05452
881.282716,0,0,0,0,1,68425.73844,1,74605.05452
882.282716,0,0,0,0,1,68425.73844,1,74605.05452
883.282716,0,0,0,0,1,68425.73844,1,74605.05452
884.282716,0,0,0,0,1,68425.73844,1,74605.05452
885.282716,0,0,0,0,1,68425.73844,1,74605.05452
886.282716,0,0,0,0,1,68425.73844,1,74605.05452
887.282716,0,0,0,0,1,68425.73844,1,74605.05452
888.282716,0,0,0,0,1,68425.73844,1,74605.05452
889.282716,0,0,0,0,1,68425.73844,1,74605.05452
890.282716,0,0,0,0,1,68425.73844,1,74605.05452
891.282716,0,0,0,0,1,68425.73844,1,74605.05452
892.282716,0,0,0,0,1,68425.73844,1,74605.05452
893.282716,0,0,0,0,1,68425.73844,1,74605.05452
894.282716,0,0,0,0,1,68425.73844,1,74605.05452
895.282716,0,0,0,0,1,68425.73844,1,74605.05452
896.282716,0,0,0,0,1,68425.73844,1,74605.05452
897.282716,0,0,0,0,1,68425.73844,1,74605.05452
898.282716,0,0,0,0,1,68425.73844,1,74605.05452
899.282716,0,0,0,0,1,68425.73844,1,74605.05452
900.282716,0,0,0,0,1,68425.73844,1,74605.05452
901.282716,0,0,0,0,1,68425.73844,1,74605.05452
902.282716,0,0,0,0,1,68425.73844,1,74605.05452
903.282716,0,0,0,0,1,68425.73844,1,74605.05452
904.282716,0,0,0,0,1,68425.73844,1,74605.05452
905.282716,0,0,0,0,1,68425.73844,1,74605.05452
906.282716,0,0,0,0,1,68425.73844,1,74605.05452
907.282716,0,0,0,0,1,68425.73844,1,74605.05452
908.282716,0,0,0,0,1,68425.73844,1,74605.05452
909.282716,0,0,0,0,1,68425.73844,1,74605.05452
910.282716,0,0,0,0,1,68425.73844,1,74605.05452
911.282716,0,0,0,0,1,68425.73844,1,74605.05452
912.282716,0,0,0,0,1,68425.73844,1,74605.05452
913.282716,0,0,0,0,1,68425.73844,1,74605.05452
914.282716,0,0,0,0,1,68425.73844,1,74605.05452
915.282716,0,0,0,0,1,68425.73844,1,74605.05452
916.282716,0,0,0,0,1,68425.73844,1,74605.05452
917.282716,0,0,0,0,1,68425.73844,1,74605.05452
918.282716,0,0,0,0,1,68425.73844,1,74605.05452
919.282716,0,0,0,0,1,68425.73844,1,74605.05452
920.282716,0,0,0,0,1,68425.73844,1,74605.05452
921.282716,0,0,0,0,1,68425.73844,1,74605.05452
922.282716,0,0,0,0,1,68425.73844,1,74605.05452
923.282716,0,0,0,0,1,68425.73844,1,74605.05452
924.282716,0,0,0,0,1,68425.73844,1,74605.05452
925.282716,0,0,0,0,1,68425.73844,1,74605.05452
926.282716,0,0,0,0,1,68425.73844,1,74605.05452
927.282716,0,0,0,0,1,68425.73844,1,74605.05452
928.282716,0,0,0,0,1,68425.73844,1,74605.05452
929.282716,0,0,0,0,1,68425.73844,1,74605.05452
930.282716,0,0,0,0,1,68425.73844,1,74605.05452
931.282716,0,0,0,0,1,68425.73844,1,74605.05452
932.282716,0,0,0,0,1,68425.73844,1,74605.05452
933.282716,0,0,0,0,1,68425.73844,1,74605.05452
934.282716,0,0,0,0,1,68425.73844,1,74605.05452
935.282716,0,0,0,0,1,68425.73844,1,74605.05452
936.282716,0,0,0,0,1,68425.73844,1,74605.05452
937.282716,0,0,0,0,1,68425.73844,1,74605.05452
938.282716,0,0,0,0,1,68425.73844,1,74605.05452
939.282716,0,0,0,0,1,68425.73844,1,74605.05452
940.282716,0,0,0,0,1,68425.73844,1,74605.05452
941.282716,0,0,0,0,1,68425.73844,1,74605.05452
942.282716,0,0,0,0,1,68425.73844,1,74605.05452
943.282716,0,0,0,0,1,68425.73844,1,74605.05452
944.282716,0,0,0,0,1,68425.73844,1,74605.05452
945.282716,0,0,0,0,1,68425.73844,1,74605.05452
946.282716,0,0,0,0,1,68425.73844,1,74605.05452
