MISSION ELAPSED TIME (mins),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
258.649466,-39200,1160,6590,-2.92,-1.25,-0.621,26046.18107,1,74284.61081,1,68027.60838,0,,0,
259.649466,-39300,1080,6560,-2.91,-1.25,-0.623,26046.18107,1,74284.61081,1,68027.60838,0,,0,
260.649466,-39500,1010,6520,-2.89,-1.25,-0.626,26046.18107,1,74284.61081,1,68027.60838,0,,0,
261.649466,-39700,933,6480,-2.88,-1.25,-0.628,26046.18107,1,74284.61081,1,68027.60838,0,,0,
262.649466,-39900,858,6440,-2.87,-1.25,-0.63,26046.18107,1,74284.61081,1,68027.60838,0,,0,
263.649466,-40000,783,6410,-2.85,-1.25,-0.633,26046.18107,1,74284.61081,1,68027.60838,0,,0,
264.649466,-40200,708,6370,-2.84,-1.25,-0.635,26046.18107,1,74284.61081,1,68027.60838,0,,0,
265.649466,-40400,633,6330,-2.82,-1.25,-0.637,26046.18107,1,74284.61081,1,68027.60838,0,,0,
266.649466,-40500,557,6290,-2.81,-1.25,-0.639,26046.18107,1,74284.61081,1,68027.60838,0,,0,
267.649466,-40700,482,6250,-2.79,-1.25,-0.641,26046.18107,1,74284.61081,1,68027.60838,0,,0,
268.649466,-40900,407,6210,-2.78,-1.25,-0.644,26046.18107,1,74284.61081,1,68027.60838,0,,0,
269.649466,-41100,332,6180,-2.77,-1.25,-0.646,26046.18107,1,74284.61081,1,68027.60838,0,,0,
270.649466,-41200,257,6140,-2.75,-1.25,-0.648,26046.18107,1,74284.61081,1,68027.60838,0,,0,
271.649466,-41400,182,6100,-2.74,-1.25,-0.65,26046.18107,1,74284.61081,1,68027.60838,0,,0,
272.649466,-41500,106,6060,-2.73,-1.25,-0.652,26046.18107,1,74284.61081,1,68027.60838,0,,0,
273.649466,-41700,31.1,6020,-2.71,-1.25,-0.654,26046.18107,1,74284.61081,1,68027.60838,0,,0,
274.649466,-41900,-44.1,5980,-2.7,-1.25,-0.656,26046.18107,1,74284.61081,1,68027.60838,0,,0,
275.649466,-42000,-119,5940,-2.69,-1.25,-0.657,26046.18107,1,74284.61081,1,68027.60838,0,,0,
276.649466,-42200,-195,5900,-2.67,-1.25,-0.659,26046.18107,1,74284.61081,1,68027.60838,0,,0,
277.649466,-42400,-270,5860,-2.66,-1.25,-0.661,26046.18107,1,74284.61081,1,68027.60838,0,,0,
278.649466,-42500,-345,5820,-2.65,-1.25,-0.663,26046.18107,1,74284.61081,1,68027.60838,0,,0,
279.649466,-42700,-420,5780,-2.63,-1.25,-0.665,26046.18107,1,74284.61081,1,68027.60838,0,,0,
280.649466,-42800,-495,5740,-2.62,-1.25,-0.666,26046.18107,1,74284.61081,1,68027.60838,0,,0,
281.649466,-43000,-571,5700,-2.61,-1.25,-0.668,26046.18107,1,74284.61081,1,68027.60838,0,,0,
282.649466,-43100,-646,5660,-2.6,-1.25,-0.67,26046.18107,1,74284.61081,1,68027.60838,0,,0,
283.649466,-43300,-721,5620,-2.58,-1.25,-0.671,26046.18107,1,74284.61081,1,68027.60838,0,,0,
284.6427943,-43500,-793,5580,-2.55,-1.23,-0.662,25791.25327,1,74284.61081,1,68027.60838,0,,0,
285.6427943,-43600,-867,5540,-2.54,-1.23,-0.664,25791.25327,1,74284.61081,1,68027.60838,0,,0,
286.6427943,-43800,-941,5500,-2.53,-1.23,-0.665,25791.25327,1,74284.61081,1,68027.60838,0,,0,
287.6427943,-43900,-1010,5460,-2.51,-1.23,-0.667,25791.25327,1,74284.61081,1,68027.60838,0,,0,
288.6427943,-44100,-1090,5420,-2.5,-1.23,-0.668,25791.25327,1,74284.61081,1,68027.60838,0,,0,
289.6427943,-44200,-1160,5380,-2.49,-1.23,-0.67,25791.25327,1,74284.61081,1,68027.60838,0,,0,
290.6427943,-44400,-1240,5340,-2.48,-1.23,-0.671,25791.25327,1,74284.61081,1,68027.60838,0,,0,
291.6427943,-44500,-1310,5300,-2.47,-1.23,-0.673,25791.25327,1,74284.61081,1,68027.60838,0,,0,
292.6427943,-44700,-1380,5260,-2.45,-1.23,-0.674,25791.25327,1,74284.61081,1,68027.60838,0,,0,
293.6427943,-44800,-1460,5220,-2.44,-1.23,-0.676,25791.25327,1,74284.61081,1,68027.60838,0,,0,
294.6427943,-44900,-1530,5180,-2.43,-1.23,-0.677,25791.25327,1,74284.61081,1,68027.60838,0,,0,
295.6427943,-45100,-1600,5140,-2.42,-1.23,-0.678,25791.25327,1,74284.61081,1,68027.60838,0,,0,
296.6427943,-45200,-1680,5100,-2.41,-1.23,-0.679,25791.25327,1,74284.61081,1,68027.60838,0,,0,
297.6427943,-45400,-1750,5060,-2.4,-1.23,-0.681,25791.25327,1,74284.61081,1,68027.60838,0,,0,
298.6427943,-45500,-1820,5020,-2.39,-1.23,-0.682,25791.25327,1,74284.61081,1,68027.60838,0,,0,
299.6427943,-45700,-1900,4980,-2.37,-1.22,-0.683,25791.25327,1,74284.61081,1,68027.60838,0,,0,
300.6427943,-45800,-1970,4940,-2.36,-1.22,-0.684,25791.25327,1,74284.61081,1,68027.60838,0,,0,
301.6427943,-45900,-2050,4890,-2.35,-1.22,-0.686,25791.25327,1,74284.61081,1,68027.60838,0,,0,
302.6427943,-46100,-2120,4850,-2.34,-1.22,-0.687,25791.25327,1,74284.61081,1,68027.60838,0,,0,
303.6427943,-46200,-2190,4810,-2.33,-1.22,-0.688,25791.25327,1,74284.61081,1,68027.60838,0,,0,
304.6427943,-46400,-2270,4770,-2.32,-1.22,-0.689,25791.25327,1,74284.61081,1,68027.60838,0,,0,
305.6427943,-46500,-2340,4730,-2.31,-1.22,-0.69,25791.25327,1,74284.61081,1,68027.60838,0,,0,
306.6427943,-46600,-2410,4690,-2.3,-1.22,-0.691,25791.25327,1,74284.61081,1,68027.60838,0,,0,
307.6427943,-46800,-2490,4650,-2.29,-1.22,-0.692,25791.25327,1,74284.61081,1,68027.60838,0,,0,
308.6427943,-46900,-2560,4600,-2.28,-1.22,-0.693,25791.25327,1,74284.61081,1,68027.60838,0,,0,
309.6427943,-47100,-2630,4560,-2.26,-1.22,-0.694,25791.25327,1,74284.61081,1,68027.60838,0,,0,
310.6427943,-47200,-2700,4520,-2.25,-1.22,-0.696,25791.25327,1,74284.61081,1,68027.60838,0,,0,
311.6427943,-47300,-2780,4480,-2.24,-1.22,-0.697,25791.25327,1,74284.61081,1,68027.60838,0,,0,
312.6427943,-47500,-2850,4440,-2.23,-1.22,-0.697,25791.25327,1,74284.61081,1,68027.60838,0,,0,
313.6427943,-47600,-2920,4400,-2.22,-1.22,-0.698,25791.25327,1,74284.61081,1,68027.60838,0,,0,
314.6427943,-47700,-3000,4350,-2.21,-1.22,-0.699,25791.25327,1,74284.61081,1,68027.60838,0,,0,
315.6427943,-47900,-3070,4310,-2.2,-1.22,-0.7,25791.25327,1,74284.61081,1,68027.60838,0,,0,
316.6427943,-48000,-3140,4270,-2.19,-1.21,-0.701,25791.25327,1,74284.61081,1,68027.60838,0,,0,
317.6427943,-48100,-3220,4230,-2.18,-1.21,-0.702,25791.25327,1,74284.61081,1,68027.60838,0,,0,
318.6427943,-48300,-3290,4190,-2.17,-1.21,-0.703,25791.25327,1,74284.61081,1,68027.60838,0,,0,
319.6427943,-48400,-3360,4140,-2.16,-1.21,-0.704,25791.25327,1,74284.61081,1,68027.60838,0,,0,
320.6427943,-48500,-3430,4100,-2.15,-1.21,-0.705,25791.25327,1,74284.61081,1,68027.60838,0,,0,
321.6427943,-48600,-3510,4060,-2.14,-1.21,-0.706,25791.25327,1,74284.61081,1,68027.60838,0,,0,
322.6427943,-48800,-3580,4020,-2.13,-1.21,-0.706,25791.25327,1,74284.61081,1,68027.60838,0,,0,
323.6427943,-48900,-3650,3970,-2.12,-1.21,-0.707,25791.25327,1,74284.61081,1,68027.60838,0,,0,
324.6427943,-49000,-3720,3930,-2.11,-1.21,-0.708,25791.25327,1,74284.61081,1,68027.60838,0,,0,
325.6427943,-49200,-3800,3890,-2.1,-1.21,-0.709,25791.25327,1,74284.61081,1,68027.60838,0,,0,
326.6427943,-49300,-3870,3850,-2.09,-1.21,-0.71,25791.25327,1,74284.61081,1,68027.60838,0,,0,
327.6427943,-49400,-3940,3800,-2.08,-1.21,-0.71,25791.25327,1,74284.61081,1,68027.60838,0,,0,
328.6427943,-49500,-4010,3760,-2.07,-1.21,-0.711,25791.25327,1,74284.61081,1,68027.60838,0,,0,
329.6427943,-49700,-4090,3720,-2.06,-1.21,-0.712,25791.25327,1,74284.61081,1,68027.60838,0,,0,
330.6427943,-49800,-4160,3680,-2.05,-1.2,-0.712,25791.25327,1,74284.61081,1,68027.60838,0,,0,
331.6427943,-49900,-4230,3630,-2.05,-1.2,-0.713,25791.25327,1,74284.61081,1,68027.60838,0,,0,
332.6427943,-50000,-4300,3590,-2.04,-1.2,-0.714,25791.25327,1,74284.61081,1,68027.60838,0,,0,
333.6427943,-50100,-4380,3550,-2.03,-1.2,-0.714,25791.25327,1,74284.61081,1,68027.60838,0,,0,
334.6427943,-50300,-4450,3500,-2.02,-1.2,-0.715,25791.25327,1,74284.61081,1,68027.60838,0,,0,
335.6427943,-50400,-4520,3460,-2.01,-1.2,-0.716,25791.25327,1,74284.61081,1,68027.60838,0,,0,
336.6427943,-50500,-4590,3420,-2,-1.2,-0.716,25791.25327,1,74284.61081,1,68027.60838,0,,0,
337.6427943,-50600,-4660,3380,-1.99,-1.2,-0.717,25791.25327,1,74284.61081,1,68027.60838,0,,0,
338.6427943,-50700,-4740,3330,-1.98,-1.2,-0.718,25791.25327,1,74284.61081,1,68027.60838,0,,0,
339.6427943,-50900,-4810,3290,-1.97,-1.2,-0.718,25791.25327,1,74284.61081,1,68027.60838,0,,0,
340.6427943,-51000,-4880,3250,-1.96,-1.2,-0.719,25791.25327,1,74284.61081,1,68027.60838,0,,0,
341.6427943,-51100,-4950,3200,-1.95,-1.2,-0.719,25791.25327,1,74284.61081,1,68027.60838,0,,0,
342.6427943,-51200,-5020,3160,-1.94,-1.19,-0.72,25791.25327,1,74284.61081,1,68027.60838,0,,0,
343.6427943,-51300,-5090,3120,-1.94,-1.19,-0.72,25791.25327,1,74284.61081,1,68027.60838,0,,0,
344.6427943,-51400,-5170,3070,-1.93,-1.19,-0.721,25791.25327,1,74284.61081,1,68027.60838,0,,0,
345.6427943,-51600,-5240,3030,-1.92,-1.19,-0.722,25791.25327,1,74284.61081,1,68027.60838,0,,0,
346.6427943,-51700,-5310,2990,-1.91,-1.19,-0.722,25791.25327,1,74284.61081,1,68027.60838,0,,0,
347.6427943,-51800,-5380,2940,-1.9,-1.19,-0.723,25791.25327,1,74284.61081,1,68027.60838,0,,0,
348.6427943,-51900,-5450,2900,-1.89,-1.19,-0.723,25791.25327,1,74284.61081,1,68027.60838,0,,0,
349.6427943,-52000,-5520,2860,-1.88,-1.19,-0.724,25791.25327,1,74284.61081,1,68027.60838,0,,0,
350.6427943,-52100,-5590,2810,-1.87,-1.19,-0.724,25791.25327,1,74284.61081,1,68027.60838,0,,0,
351.6427943,-52200,-5670,2770,-1.87,-1.19,-0.724,25791.25327,1,74284.61081,1,68027.60838,0,,0,
352.6427943,-52400,-5740,2730,-1.86,-1.19,-0.725,25791.25327,1,74284.61081,1,68027.60838,0,,0,
353.6427943,-52500,-5810,2680,-1.85,-1.18,-0.725,25791.25327,1,74284.61081,1,68027.60838,0,,0,
354.6427943,-52600,-5880,2640,-1.84,-1.18,-0.726,25791.25327,1,74284.61081,1,68027.60838,0,,0,
355.6427943,-52700,-5950,2600,-1.83,-1.18,-0.726,25791.25327,1,74284.61081,1,68027.60838,0,,0,
356.6427943,-52800,-6020,2550,-1.82,-1.18,-0.727,25791.25327,1,74284.61081,1,68027.60838,0,,0,
357.6427943,-52900,-6090,2510,-1.81,-1.18,-0.727,25791.25327,1,74284.61081,1,68027.60838,0,,0,
358.6427943,-53000,-6160,2470,-1.81,-1.18,-0.727,25791.25327,1,74284.61081,1,68027.60838,0,,0,
359.6427943,-53100,-6230,2420,-1.8,-1.18,-0.728,25791.25327,1,74284.61081,1,68027.60838,0,,0,
360.6427943,-53200,-6300,2380,-1.79,-1.18,-0.728,25791.25327,1,74284.61081,1,68027.60838,0,,0,
361.6427943,-53300,-6380,2330,-1.78,-1.18,-0.729,25791.25327,1,74284.61081,1,68027.60838,0,,0,
362.6427943,-53400,-6450,2290,-1.77,-1.18,-0.729,25791.25327,1,74284.61081,1,68027.60838,0,,0,
363.6427943,-53500,-6520,2250,-1.77,-1.18,-0.729,25791.25327,1,74284.61081,1,68027.60838,0,,0,
364.6427943,-53700,-6590,2200,-1.76,-1.17,-0.73,25791.25327,1,74284.61081,1,68027.60838,0,,0,
365.6427943,-53800,-6660,2160,-1.75,-1.17,-0.73,25791.25327,1,74284.61081,1,68027.60838,0,,0,
366.6427943,-53900,-6730,2120,-1.74,-1.17,-0.73,25791.25327,1,74284.61081,1,68027.60838,0,,0,
367.6427943,-54000,-6800,2070,-1.73,-1.17,-0.731,25791.25327,1,74284.61081,1,68027.60838,0,,0,
368.6427943,-54100,-6870,2030,-1.72,-1.17,-0.731,25791.25327,1,74284.61081,1,68027.60838,0,,0,
369.6427943,-54200,-6940,1980,-1.72,-1.17,-0.731,25791.25327,1,74284.61081,1,68027.60838,0,,0,
370.6427943,-54300,-7010,1940,-1.71,-1.17,-0.731,25791.25327,1,74284.61081,1,68027.60838,0,,0,
371.6427943,-54400,-7080,1900,-1.7,-1.17,-0.732,25791.25327,1,74284.61081,1,68027.60838,0,,0,
372.6427943,-54500,-7150,1850,-1.69,-1.17,-0.732,25791.25327,1,74284.61081,1,68027.60838,0,,0,
373.6427943,-54600,-7220,1810,-1.69,-1.16,-0.732,25791.25327,1,74284.61081,1,68027.60838,0,,0,
374.6427943,-54700,-7290,1760,-1.68,-1.16,-0.732,25791.25327,1,74284.61081,1,68027.60838,0,,0,
375.6427943,-54800,-7360,1720,-1.67,-1.16,-0.733,25791.25327,1,74284.61081,1,68027.60838,0,,0,
376.6427943,-54900,-7430,1680,-1.66,-1.16,-0.733,25791.25327,1,74284.61081,1,68027.60838,0,,0,
377.6427943,-55000,-7500,1630,-1.65,-1.16,-0.733,25791.25327,1,74284.61081,1,68027.60838,0,,0,
378.6427943,-55100,-7570,1590,-1.65,-1.16,-0.733,25791.25327,1,74284.61081,1,68027.60838,0,,0,
379.6427943,-55200,-7640,1540,-1.64,-1.16,-0.734,25791.25327,1,74284.61081,1,68027.60838,0,,0,
380.6427943,-55300,-7710,1500,-1.63,-1.16,-0.734,25791.25327,1,74284.61081,1,68027.60838,0,,0,
381.6427943,-55400,-7780,1460,-1.62,-1.16,-0.734,25791.25327,1,74284.61081,1,68027.60838,0,,0,
382.6427943,-55500,-7840,1410,-1.62,-1.16,-0.734,25791.25327,1,74284.61081,1,68027.60838,0,,0,
383.6427943,-55600,-7910,1370,-1.61,-1.15,-0.734,25791.25327,1,74284.61081,1,68027.60838,0,,0,
384.6427943,-55700,-7980,1320,-1.6,-1.15,-0.735,25791.25327,1,74284.61081,1,68027.60838,0,,0,
385.6427943,-55800,-8050,1280,-1.59,-1.15,-0.735,25791.25327,1,74284.61081,1,68027.60838,0,,0,
386.6427943,-55900,-8120,1240,-1.59,-1.15,-0.735,25791.25327,1,74284.61081,1,68027.60838,0,,0,
387.6427943,-56000,-8190,1190,-1.58,-1.15,-0.735,25791.25327,1,74284.61081,1,68027.60838,0,,0,
388.6427943,-56000,-8260,1150,-1.57,-1.15,-0.735,25791.25327,1,74284.61081,1,68027.60838,0,,0,
389.6427943,-56100,-8330,1100,-1.56,-1.15,-0.735,25791.25327,1,74284.61081,1,68027.60838,0,,0,
390.6427943,-56200,-8400,1060,-1.56,-1.15,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
391.6427943,-56300,-8470,1020,-1.55,-1.15,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
392.6427943,-56400,-8530,972,-1.54,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
393.6427943,-56500,-8600,927,-1.54,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
394.6427943,-56600,-8670,883,-1.53,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
395.6427943,-56700,-8740,839,-1.52,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
396.6427943,-56800,-8810,795,-1.51,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
397.6427943,-56900,-8880,751,-1.51,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
398.6427943,-57000,-8950,707,-1.5,-1.14,-0.736,25791.25327,1,74284.61081,1,68027.60838,0,,0,
399.6427943,-57100,-9010,662,-1.49,-1.14,-0.737,25791.25327,1,74284.61081,1,68027.60838,0,,0,
400.6427943,-57100,-9080,618,-1.49,-1.14,-0.737,25791.25327,1,74284.61081,1,68027.60838,0,,0,
401.6427943,-57200,-9150,574,-1.48,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,0,,0,
402.6427943,-57300,-9220,530,-1.47,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,0,,0,
403.6427943,-57400,-9290,486,-1.46,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
404.6427943,-57500,-9350,441,-1.46,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
405.6427943,-57600,-9420,397,-1.45,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
406.6427943,-57700,-9490,353,-1.44,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
407.6427943,-57800,-9560,309,-1.44,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
408.6427943,-57800,-9630,264,-1.43,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
409.6427943,-57900,-9690,220,-1.42,-1.13,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
410.6427943,-58000,-9760,176,-1.42,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
411.6427943,-58100,-9830,132,-1.41,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
412.6427943,-58200,-9890,87.5,-1.4,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
413.6427943,-58300,-9960,43.3,-1.4,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
414.6427943,-58400,-10000,-0.917,-1.39,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
415.6427943,-58400,-10100,-45.1,-1.38,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
416.6427943,-58500,-10200,-89.4,-1.38,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
417.6427943,-58600,-10200,-134,-1.37,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
418.6427943,-58700,-10300,-178,-1.36,-1.12,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
419.6427943,-58800,-10400,-222,-1.36,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
420.6427943,-58800,-10400,-266,-1.35,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
421.6427943,-58900,-10500,-310,-1.34,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
422.6427943,-59000,-10600,-355,-1.34,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
423.6427943,-59100,-10600,-399,-1.33,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
424.6427943,-59200,-10700,-443,-1.32,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
425.6427943,-59200,-10800,-487,-1.32,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
426.6427943,-59300,-10800,-532,-1.31,-1.11,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
427.6427943,-59400,-10900,-576,-1.3,-1.1,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
428.6427943,-59500,-11000,-620,-1.3,-1.1,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
429.6427943,-59600,-11000,-664,-1.29,-1.1,-0.737,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
430.6427943,-59600,-11100,-708,-1.28,-1.1,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
431.6427943,-59700,-11200,-753,-1.28,-1.1,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
432.6427943,-59800,-11200,-797,-1.27,-1.1,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
433.6427943,-59900,-11300,-841,-1.26,-1.1,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
434.6427943,-59900,-11400,-885,-1.26,-1.1,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
435.6427943,-60000,-11400,-929,-1.25,-1.1,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
436.6427943,-60100,-11500,-973,-1.25,-1.09,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
437.6427943,-60200,-11600,-1020,-1.24,-1.09,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
438.6427943,-60200,-11600,-1060,-1.23,-1.09,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
439.6427943,-60300,-11700,-1110,-1.23,-1.09,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
440.6427943,-60400,-11800,-1150,-1.22,-1.09,-0.736,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
441.6427943,-60500,-11800,-1190,-1.21,-1.09,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
442.6427943,-60500,-11900,-1240,-1.21,-1.09,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
443.6427943,-60600,-11900,-1280,-1.2,-1.09,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
444.6427943,-60700,-12000,-1330,-1.2,-1.08,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
445.6427943,-60800,-12100,-1370,-1.19,-1.08,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
446.6427943,-60800,-12100,-1410,-1.18,-1.08,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
447.6427943,-60900,-12200,-1460,-1.18,-1.08,-0.735,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
448.6427943,-61000,-12300,-1500,-1.17,-1.08,-0.734,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
449.6427943,-61000,-12300,-1550,-1.17,-1.08,-0.734,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
450.6427943,-61100,-12400,-1590,-1.16,-1.08,-0.734,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
451.6427943,-61200,-12500,-1630,-1.15,-1.08,-0.734,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
452.6427943,-61200,-12500,-1680,-1.15,-1.07,-0.734,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
453.6427943,-61300,-12600,-1720,-1.14,-1.07,-0.734,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
454.6427943,-61400,-12700,-1770,-1.14,-1.07,-0.733,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
455.6427943,-61400,-12700,-1810,-1.13,-1.07,-0.733,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
456.6427943,-61500,-12800,-1860,-1.12,-1.07,-0.733,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
457.6427943,-61600,-12900,-1900,-1.12,-1.07,-0.733,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
458.6427943,-61600,-12900,-1940,-1.11,-1.07,-0.733,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
459.6427943,-61700,-13000,-1990,-1.11,-1.07,-0.733,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
460.6427943,-61800,-13000,-2030,-1.1,-1.06,-0.732,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
461.6427943,-61800,-13100,-2070,-1.09,-1.06,-0.732,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
462.6427943,-61900,-13200,-2120,-1.09,-1.06,-0.732,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
463.6427943,-62000,-13200,-2160,-1.08,-1.06,-0.732,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
464.6427943,-62000,-13300,-2210,-1.08,-1.06,-0.732,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
465.6427943,-62100,-13400,-2250,-1.07,-1.06,-0.731,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
466.6427943,-62200,-13400,-2290,-1.07,-1.06,-0.731,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
467.6427943,-62200,-13500,-2340,-1.06,-1.06,-0.731,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
468.6427943,-62300,-13600,-2380,-1.05,-1.05,-0.731,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
469.6427943,-62400,-13600,-2430,-1.05,-1.05,-0.731,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
470.6427943,-62400,-13700,-2470,-1.04,-1.05,-0.73,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
471.6427943,-62500,-13700,-2510,-1.04,-1.05,-0.73,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
472.6427943,-62500,-13800,-2560,-1.03,-1.05,-0.73,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
473.6427943,-62600,-13900,-2600,-1.03,-1.05,-0.73,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
474.6427943,-62700,-13900,-2640,-1.02,-1.05,-0.729,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
475.6427943,-62700,-14000,-2690,-1.01,-1.05,-0.729,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
476.6427943,-62800,-14100,-2730,-1.01,-1.04,-0.729,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
477.6427943,-62900,-14100,-2780,-1,-1.04,-0.729,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
478.6427943,-62900,-14200,-2820,-0.997,-1.04,-0.728,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
479.6427943,-63000,-14200,-2860,-0.992,-1.04,-0.728,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
480.6427943,-63000,-14300,-2910,-0.986,-1.04,-0.728,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
481.6427943,-63100,-14400,-2950,-0.981,-1.04,-0.728,25791.25327,1,74284.61081,1,68027.60838,1,68425.73844,0,
