MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
136.094466,-6615.612252,7877.030882,7506.801208,-7.10905303,0.551377837,1.481118201,33231.915,0,0,0,0,0,0,-320357.1388,206426.6942,118553.4754,-0.615910825,-0.678392589,-0.353051996
137.094466,-7039.861933,7907.435834,7593.107983,-7.032683398,0.463071472,1.396578378,33231.915,0,0,0,0,0,0,-320394.0898,206385.9883,118532.2909,-0.615787901,-0.678470527,-0.353096916
138.094466,-7459.54588,7932.709079,7674.483644,-6.956893392,0.380247446,1.316690982,33231.915,0,0,0,0,0,0,-320431.0333,206345.2777,118511.1037,-0.615664966,-0.678548448,-0.353141828
139.094466,-7874.704133,7953.166718,7751.197386,-6.881851877,0.302484139,1.241128702,33231.915,0,0,0,0,0,0,-320467.9696,206304.5625,118489.9139,-0.615542018,-0.678626352,-0.353186731
140.094466,-8285.385762,7969.100667,7823.499537,-6.807692192,0.229396506,1.169589642,33231.915,0,0,0,0,0,0,-320504.8984,206263.8426,118468.7213,-0.615419059,-0.67870424,-0.353231625
141.094466,-8691.646928,7980.78076,7891.623028,-6.734518271,0.160632938,1.101795579,33231.915,0,0,0,0,0,0,-320541.8198,206223.118,118447.5261,-0.615296087,-0.678782111,-0.35327651
142.094466,-9093.549275,7988.45666,7955.784767,-6.662409733,0.095872302,1.037490221,33231.915,0,0,0,0,0,0,-320578.7339,206182.3887,118426.3281,-0.615173104,-0.678859965,-0.353321386
143.094466,-9491.158605,7992.359609,8016.186895,-6.591426111,0.03482119,0.976437519,33231.915,0,0,0,0,0,0,-320615.6406,206141.6548,118405.1275,-0.615050108,-0.678937803,-0.353366254
144.094466,-9884.543776,7992.704013,8073.017962,-6.521610378,-0.02278862,0.918420051,33231.915,0,0,0,0,0,0,-320652.5399,206100.9162,118383.9242,-0.614927101,-0.679015624,-0.353411113
145.094466,-10273.7758,7989.68888,8126.45399,-6.45299187,-0.077202488,0.863237507,33231.915,0,0,0,0,0,0,-320689.4319,206060.1729,118362.7182,-0.614804081,-0.679093428,-0.353455963
146.094466,-10658.92711,7983.499129,8176.659459,-6.38558872,-0.128645037,0.810705258,33231.915,0,0,0,0,0,0,-320726.3164,206019.425,118341.5095,-0.61468105,-0.679171216,-0.353500804
147.094466,-11040.07094,7974.306774,8223.788213,-6.319409886,-0.17732208,0.760653046,33231.915,0,0,0,0,0,0,-320763.1936,205978.6724,118320.2981,-0.614558007,-0.679248987,-0.353545637
148.094466,-11417.28082,7962.272004,8267.984275,-6.25445684,-0.223422371,0.712923762,33231.915,0,0,0,0,0,0,-320800.0634,205937.9151,118299.084,-0.614434952,-0.679326741,-0.353590461
149.094466,-11790.63019,7947.54415,8309.382614,-6.190724964,-0.267119183,0.66737233,33231.915,0,0,0,0,0,0,-320836.9258,205897.1532,118277.8672,-0.614311885,-0.679404479,-0.353635276
150.094466,-12160.19205,7930.262579,8348.109824,-6.128204726,-0.308571737,0.623864684,33231.915,0,0,0,0,0,0,-320873.7808,205856.3866,118256.6478,-0.614188806,-0.6794822,-0.353680082
151.094466,-12526.03872,7910.55749,8384.284765,-6.066882646,-0.347926498,0.582276829,33231.915,0,0,0,0,0,0,-320910.6284,205815.6153,118235.4256,-0.614065715,-0.679559904,-0.353724879
152.094466,-12888.2416,7888.55065,8418.019138,-6.006742111,-0.385318329,0.542493987,33231.915,0,0,0,0,0,0,-320947.4687,205774.8394,118214.2008,-0.613942612,-0.679637591,-0.353769668
153.094466,-13246.87102,7864.356056,8449.418012,-5.947764044,-0.420871548,0.504409822,33231.915,0,0,0,0,0,0,-320984.3016,205734.0588,118192.9733,-0.613819497,-0.679715262,-0.353814448
154.094466,-13601.99612,7838.080537,8478.580313,-5.889927468,-0.454700871,0.467925727,33231.915,0,0,0,0,0,0,-321021.127,205693.2736,118171.7431,-0.613696371,-0.679792916,-0.353859219
155.094466,-13953.6847,7809.824305,8505.599266,-5.833209965,-0.486912267,0.43295018,33231.915,0,0,0,0,0,0,-321057.9451,205652.4836,118150.5102,-0.613573232,-0.679870554,-0.353903981
156.094466,-14302.00322,7779.681459,8530.562802,-5.777588066,-0.51760373,0.399398156,33231.915,0,0,0,0,0,0,-321094.7558,205611.6891,118129.2746,-0.613450082,-0.679948175,-0.353948735
157.094466,-14647.0167,7747.740437,8553.553931,-5.723037569,-0.546865968,0.367190595,33231.915,0,0,0,0,0,0,-321131.5591,205570.8899,118108.0363,-0.613326919,-0.680025779,-0.353993479
158.094466,-14988.78867,7714.084442,8574.651087,-5.669533801,-0.574783042,0.336253915,33231.915,0,0,0,0,0,0,-321168.355,205530.086,118086.7954,-0.613203745,-0.680103366,-0.354038215
159.094466,-15327.38119,7678.791812,8593.928444,-5.61705184,-0.601432925,0.306519566,33231.915,0,0,0,0,0,0,-321205.1436,205489.2775,118065.5517,-0.613080559,-0.680180937,-0.354082942
160.094466,-15662.85482,7641.936383,8611.456201,-5.565566686,-0.626888021,0.277923634,33231.915,0,0,0,0,0,0,-321241.9247,205448.4643,118044.3054,-0.612957361,-0.680258491,-0.354127661
161.094466,-15995.26863,7603.587797,8627.300853,-5.515053411,-0.651215627,0.250406466,33231.915,0,0,0,0,0,0,-321278.6985,205407.6464,118023.0564,-0.612834151,-0.680336028,-0.35417237
162.094466,-16324.68018,7563.811802,8641.525435,-5.465487279,-0.674478359,0.223912342,33231.915,0,0,0,0,0,0,-321315.4648,205366.824,118001.8047,-0.612710929,-0.680413549,-0.354217071
163.094466,-16651.14556,7522.670522,8654.18975,-5.416843838,-0.696734531,0.198389166,33231.915,0,0,0,0,0,0,-321352.2238,205325.9968,117980.5504,-0.612587695,-0.680491053,-0.354261763
164.094466,-16974.71941,7480.2227,8665.350577,-5.369098997,-0.718038504,0.17378819,33231.915,0,0,0,0,0,0,-321388.9753,205285.165,117959.2933,-0.612464449,-0.68056854,-0.354306446
165.094466,-17295.45494,7436.523929,8675.061862,-5.322229086,-0.738440999,0.150063756,33231.915,0,0,0,0,0,0,-321425.7195,205244.3286,117938.0336,-0.612341192,-0.68064601,-0.354351121
166.094466,-17613.40393,7391.62686,8683.374901,-5.276210904,-0.757989389,0.127173067,33231.915,0,0,0,0,0,0,-321462.4563,205203.4875,117916.7712,-0.612217922,-0.680723464,-0.354395786
167.094466,-17928.61682,7345.581397,8690.3385,-5.231021755,-0.776727954,0.105075973,33231.915,0,0,0,0,0,0,-321499.1857,205162.6418,117895.5061,-0.612094641,-0.680800901,-0.354440443
168.094466,-18241.14268,7298.434872,8695.999134,-5.186639473,-0.794698125,0.083734776,33231.915,0,0,0,0,0,0,-321535.9076,205121.7914,117874.2383,-0.611971348,-0.680878322,-0.354485091
169.094466,-18551.02927,7250.232212,8700.401081,-5.143042439,-0.811938699,0.063114051,33231.915,0,0,0,0,0,0,-321572.6222,205080.9364,117852.9679,-0.611848043,-0.680955725,-0.35452973
170.094466,-18858.32306,7201.016091,8703.586562,-5.100209597,-0.828486034,0.043180485,33231.915,0,0,0,0,0,0,-321609.3294,205040.0767,117831.6948,-0.611724726,-0.681033112,-0.354574361
171.094466,-19163.06929,7150.827069,8705.595855,-5.058120457,-0.844374237,0.023902725,33231.915,0,0,0,0,0,0,-321646.0292,204999.2124,117810.419,-0.611601397,-0.681110483,-0.354618982
172.094466,-19465.31199,7099.703724,8706.467413,-5.016755099,-0.859635323,0.005251238,33231.915,0,0,0,0,0,0,-321682.7216,204958.3435,117789.1405,-0.611478056,-0.681187836,-0.354663595
173.094466,-19765.09399,7047.68277,8706.237971,-4.976094173,-0.874299373,-0.012801813,33231.915,0,0,0,0,0,0,-321719.4065,204917.4699,117767.8593,-0.611354704,-0.681265173,-0.354708199
174.094466,-20062.457,6994.799173,8704.942638,-4.93611889,-0.88839467,-0.030282684,33231.915,0,0,0,0,0,0,-321756.0841,204876.5916,117746.5755,-0.611231339,-0.681342493,-0.354752794
175.094466,-20357.44161,6941.086252,8702.614996,-4.896811022,-0.901947825,-0.047216162,33231.915,0,0,0,0,0,0,-321792.7543,204835.7088,117725.289,-0.611107963,-0.681419797,-0.354797381
176.094466,-20650.08732,6886.575775,8699.287177,-4.858152887,-0.914983899,-0.063625662,33231.915,0,0,0,0,0,0,-321829.4171,204794.8213,117703.9998,-0.610984575,-0.681497084,-0.354841958
177.094466,-20940.4326,6831.298052,8694.989952,-4.820127345,-0.927526506,-0.079533315,33231.915,0,0,0,0,0,0,-321866.0725,204753.9291,117682.708,-0.610861175,-0.681574354,-0.354886527
178.094466,-21228.51492,6775.282017,8689.752797,-4.782717779,-0.939597918,-0.09496006,33231.915,0,0,0,0,0,0,-321902.7204,204713.0323,117661.4134,-0.610737763,-0.681651607,-0.354931087
179.094466,-21514.37073,6718.555305,8683.603966,-4.745908092,-0.951219151,-0.109925715,33231.915,0,0,0,0,0,0,-321939.361,204672.1309,117640.1162,-0.610614339,-0.681728844,-0.354975638
180.094466,-21798.03557,6661.144325,8676.570557,-4.709682687,-0.962410051,-0.124449049,33231.915,0,0,0,0,0,0,-321975.9941,204631.2249,117618.8163,-0.610490904,-0.681806064,-0.355020181
181.094466,-22079.54404,6603.07433,8668.67857,-4.674026456,-0.973189372,-0.138547855,33231.915,0,0,0,0,0,0,-322012.6199,204590.3142,117597.5138,-0.610367457,-0.681883267,-0.355064715
182.094466,-22358.92984,6544.369476,8659.952967,-4.638924766,-0.983574849,-0.152239006,33231.915,0,0,0,0,0,0,-322049.2382,204549.3989,117576.2086,-0.610243997,-0.681960453,-0.355109239
183.094466,-22636.22582,6485.052888,8650.417722,-4.604363449,-0.993583262,-0.165538515,33231.915,0,0,0,0,0,0,-322085.8492,204508.4789,117554.9007,-0.610120526,-0.682037623,-0.355153755
184.094466,-22911.46399,6425.146708,8640.095873,-4.570328781,-1.003230499,-0.178461584,33231.915,0,0,0,0,0,0,-322122.4527,204467.5544,117533.5901,-0.609997043,-0.682114776,-0.355198263
185.094466,-23184.67554,6364.67215,8629.009571,-4.536807473,-1.012531612,-0.191022661,33231.915,0,0,0,0,0,0,-322159.0488,204426.6252,117512.2769,-0.609873549,-0.682191912,-0.355242761
186.094466,-23455.89089,6303.649551,8617.180119,-4.503786657,-1.02150087,-0.203235477,33231.915,0,0,0,0,0,0,-322195.6375,204385.6913,117490.961,-0.609750042,-0.682269032,-0.355287251
187.094466,-23725.1397,6242.098412,8604.628017,-4.47125387,-1.030151806,-0.215113096,33231.915,0,0,0,0,0,0,-322232.2188,204344.7529,117469.6424,-0.609626524,-0.682346135,-0.355331732
188.094466,-23992.45088,6180.037444,8591.373002,-4.439197045,-1.038497267,-0.22666795,33231.915,0,0,0,0,0,0,-322268.7927,204303.8098,117448.3212,-0.609502994,-0.682423221,-0.355376204
189.094466,-24257.85263,6117.484605,8577.434082,-4.407604491,-1.046549451,-0.237911878,33231.915,0,0,0,0,0,0,-322305.3592,204262.8621,117426.9973,-0.609379452,-0.682500291,-0.355420667
190.094466,-24521.37247,6054.457143,8562.82957,-4.376464888,-1.054319946,-0.248856158,33231.915,0,0,0,0,0,0,-322341.9182,204221.9098,117405.6707,-0.609255898,-0.682577343,-0.355465121
191.094466,-24783.03726,5990.971625,8547.57712,-4.345767268,-1.061819772,-0.259511543,33231.915,0,0,0,0,0,0,-322378.4699,204180.9528,117384.3415,-0.609132332,-0.682654379,-0.355509567
192.094466,-25042.87317,5927.043974,8531.693757,-4.315501007,-1.069059408,-0.269888286,33231.915,0,0,0,0,0,0,-322415.0141,204139.9912,117363.0096,-0.609008755,-0.682731399,-0.355554004
193.094466,-25300.9058,5862.6895,8515.195903,-4.285655812,-1.076048829,-0.279996175,33231.915,0,0,0,0,0,0,-322451.5509,204099.0251,117341.675,-0.608885166,-0.682808401,-0.355598432
194.094466,-25557.16009,5797.922928,8498.099406,-4.256221707,-1.082797531,-0.28984455,33231.915,0,0,0,0,0,0,-322488.0803,204058.0542,117320.3378,-0.608761565,-0.682885387,-0.355642851
195.094466,-25811.66043,5732.758429,8480.419568,-4.227189027,-1.08931456,-0.299442335,33231.915,0,0,0,0,0,0,-322524.6023,204017.0788,117298.9979,-0.608637952,-0.682962356,-0.355687261
196.094466,-26064.43062,5667.209642,8462.171167,-4.198548401,-1.09560854,-0.308798057,33231.915,0,0,0,0,0,0,-322561.1169,203976.0988,117277.6553,-0.608514327,-0.683039309,-0.355731663
196.649466,-26203.98005,5630.669087,8451.803229,-4.1829461,-1.099744168,-0.314207917,26046.18107,0,0,0,0,0,0,-322581.3793,203953.3528,117265.809,-0.608445711,-0.68308201,-0.355756302
197.649466,-26454.11348,5564.504504,8432.679764,-4.154897164,-1.105707478,-0.323203287,26046.18107,0,0,0,0,0,0,-322617.8823,203912.3656,117244.4623,-0.608322068,-0.683158936,-0.35580069
198.649466,-26702.5751,5497.988245,8413.023273,-4.127217595,-1.111467962,-0.331976714,26046.18107,0,0,0,0,0,0,-322654.3779,203871.3738,117223.1129,-0.608198413,-0.683235846,-0.355845069
199.649466,-26949.38681,5431.132259,8392.846851,-4.099898999,-1.117032918,-0.34053548,26046.18107,0,0,0,0,0,0,-322690.8661,203830.3773,117201.7609,-0.608074746,-0.683312739,-0.355889439
200.649466,-27194.57004,5363.948066,8372.163169,-4.072933238,-1.122409319,-0.348886559,26046.18107,0,0,0,0,0,0,-322727.3469,203789.3762,117180.4062,-0.607951068,-0.683389615,-0.3559338
201.649466,-27438.1457,5296.446779,8350.984484,-4.046312415,-1.127603825,-0.357036633,26046.18107,0,0,0,0,0,0,-322763.8203,203748.3706,117159.0488,-0.607827378,-0.683466475,-0.355978153
202.649466,-27680.13427,5228.639118,8329.322665,-4.020028866,-1.132622804,-0.364992105,26046.18107,0,0,0,0,0,0,-322800.2862,203707.3603,117137.6888,-0.607703676,-0.683543317,-0.356022497
203.649466,-27920.55576,5160.535431,8307.189201,-3.994075157,-1.137472348,-0.372759116,26046.18107,0,0,0,0,0,0,-322836.7447,203666.3454,117116.3261,-0.607579962,-0.683620143,-0.356066832
204.649466,-28159.42974,5092.145708,8284.595222,-3.968444071,-1.142158284,-0.380343555,26046.18107,0,0,0,0,0,0,-322873.1958,203625.3258,117094.9608,-0.607456237,-0.683696953,-0.356111158
205.649466,-28396.77536,5023.479597,8261.551512,-3.943128603,-1.14668619,-0.387751072,26046.18107,0,0,0,0,0,0,-322909.6394,203584.3017,117073.5928,-0.6073325,-0.683773745,-0.356155475
206.649466,-28632.61135,4954.546419,8238.068523,-3.918121949,-1.151061406,-0.394987092,26046.18107,0,0,0,0,0,0,-322946.0757,203543.273,117052.2221,-0.607208751,-0.683850521,-0.356199784
207.649466,-28866.95604,4885.35518,8214.156387,-3.893417506,-1.15528905,-0.402056825,26046.18107,0,0,0,0,0,0,-322982.5045,203502.2397,117030.8488,-0.60708499,-0.68392728,-0.356244084
208.649466,-29099.82737,4815.914586,8189.82493,-3.869008855,-1.159374024,-0.408965275,26046.18107,0,0,0,0,0,0,-323018.9259,203461.2017,117009.4728,-0.606961218,-0.684004022,-0.356288375
209.649466,-29331.24289,4746.233056,8165.083683,-3.844889766,-1.16332103,-0.415717251,26046.18107,0,0,0,0,0,0,-323055.3398,203420.1592,116988.0942,-0.606837433,-0.684080748,-0.356332657
210.649466,-29561.21981,4676.318731,8139.941896,-3.821054182,-1.167134575,-0.422317377,26046.18107,0,0,0,0,0,0,-323091.7464,203379.112,116966.7129,-0.606713637,-0.684157457,-0.35637693
211.649466,-29789.77495,4606.179489,8114.408546,-3.797496218,-1.170818985,-0.4287701,26046.18107,0,0,0,0,0,0,-323128.1455,203338.0603,116945.329,-0.60658983,-0.684234149,-0.356421194
212.649466,-30016.92479,4535.822953,8088.492347,-3.774210155,-1.174378409,-0.435079698,26046.18107,0,0,0,0,0,0,-323164.5371,203297.0039,116923.9424,-0.60646601,-0.684310824,-0.35646545
213.649466,-30242.68549,4465.2565,8062.201762,-3.75119043,-1.177816834,-0.441250288,26046.18107,0,0,0,0,0,0,-323200.9214,203255.943,116902.5531,-0.606342179,-0.684387483,-0.356509697
214.649466,-30467.07286,4394.487276,8035.545013,-3.728431638,-1.181138086,-0.447285833,26046.18107,0,0,0,0,0,0,-323237.2982,203214.8774,116881.1612,-0.606218336,-0.684464125,-0.356553935
215.649466,-30690.1024,4323.5222,8008.530087,-3.70592852,-1.184345844,-0.453190151,26046.18107,0,0,0,0,0,0,-323273.6676,203173.8073,116859.7667,-0.606094481,-0.68454075,-0.356598164
216.649466,-30911.7893,4252.367974,7981.164746,-3.683675963,-1.187443639,-0.458966919,26046.18107,0,0,0,0,0,0,-323310.0295,203132.7325,116838.3694,-0.605970615,-0.684617358,-0.356642384
217.649466,-31132.14843,4181.031094,7953.456536,-3.66166899,-1.190434871,-0.46461968,26046.18107,0,0,0,0,0,0,-323346.3841,203091.6532,116816.9696,-0.605846736,-0.68469395,-0.356686596
218.649466,-31351.19439,4109.517855,7925.412796,-3.63990276,-1.193322806,-0.470151851,26046.18107,0,0,0,0,0,0,-323382.7312,203050.5693,116795.5671,-0.605722846,-0.684770525,-0.356730799
219.649466,-31568.94148,4037.83436,7897.04066,-3.618372563,-1.196110587,-0.475566724,26046.18107,0,0,0,0,0,0,-323419.0708,203009.4807,116774.1619,-0.605598945,-0.684847083,-0.356774993
220.649466,-31785.40373,3965.986527,7868.347071,-3.597073812,-1.19880124,-0.480867478,26046.18107,0,0,0,0,0,0,-323455.403,202968.3876,116752.7541,-0.605475031,-0.684923624,-0.356819178
221.649466,-32000.59488,3893.980096,7839.338784,-3.576002044,-1.201397674,-0.486057178,26046.18107,0,0,0,0,0,0,-323491.7278,202927.2899,116731.3436,-0.605351106,-0.685000149,-0.356863354
222.649466,-32214.52842,3821.820635,7810.022372,-3.55515291,-1.203902694,-0.491138783,26046.18107,0,0,0,0,0,0,-323528.0452,202886.1876,116709.9305,-0.605227169,-0.685076657,-0.356907521
223.649466,-32427.2176,3749.513547,7780.404235,-3.53452218,-1.206319001,-0.496115148,26046.18107,0,0,0,0,0,0,-323564.3551,202845.0807,116688.5147,-0.605103221,-0.685153148,-0.35695168
224.649466,-32638.67537,3677.064077,7750.490604,-3.514105728,-1.208649194,-0.500989032,26046.18107,0,0,0,0,0,0,-323600.6575,202803.9692,116667.0963,-0.60497926,-0.685229622,-0.35699583
225.649466,-32848.91449,3604.477316,7720.287547,-3.493899539,-1.210895782,-0.505763101,26046.18107,0,0,0,0,0,0,-323636.9526,202762.8532,116645.6752,-0.604855288,-0.68530608,-0.357039971
226.649466,-33057.94744,3531.758207,7689.800976,-3.473899698,-1.213061182,-0.510439927,26046.18107,0,0,0,0,0,0,-323673.2402,202721.7325,116624.2515,-0.604731305,-0.685382521,-0.357084103
227.649466,-33265.7865,3458.911551,7659.036651,-3.454102393,-1.215147723,-0.515022001,26046.18107,0,0,0,0,0,0,-323709.5203,202680.6073,116602.8251,-0.604607309,-0.685458945,-0.357128226
228.649466,-33472.44371,3385.942012,7628.000183,-3.434503905,-1.217157655,-0.519511727,26046.18107,0,0,0,0,0,0,-323745.7931,202639.4774,116581.3961,-0.604483302,-0.685535352,-0.357172341
229.649466,-33677.93088,3312.854121,7596.697044,-3.415100611,-1.219093145,-0.523911433,26046.18107,0,0,0,0,0,0,-323782.0583,202598.343,116559.9644,-0.604359283,-0.685611743,-0.357216446
230.649466,-33882.25961,3239.652281,7565.132566,-3.395888977,-1.220956287,-0.528223367,26046.18107,0,0,0,0,0,0,-323818.3162,202557.204,116538.5301,-0.604235253,-0.685688117,-0.357260543
231.649466,-34085.44132,3166.340773,7533.311952,-3.37686556,-1.222749101,-0.532449708,26046.18107,0,0,0,0,0,0,-323854.5666,202516.0604,116517.0931,-0.604111211,-0.685764474,-0.357304631
232.649466,-34287.48718,3092.923757,7501.240271,-3.358026997,-1.224473538,-0.536592562,26046.18107,0,0,0,0,0,0,-323890.8095,202474.9123,116495.6535,-0.603987157,-0.685840814,-0.35734871
233.649466,-34488.40819,3019.405278,7468.922473,-3.339370012,-1.226131483,-0.54065397,26046.18107,0,0,0,0,0,0,-323927.045,202433.7595,116474.2113,-0.603863091,-0.685917137,-0.357392781
234.649466,-34688.21515,2945.789272,7436.363384,-3.320891407,-1.227724755,-0.544635905,26046.18107,0,0,0,0,0,0,-323963.2731,202392.6022,116452.7664,-0.603739014,-0.685993444,-0.357436842
235.649466,-34886.91866,2872.079566,7403.567716,-3.302588062,-1.229255114,-0.548540281,26046.18107,0,0,0,0,0,0,-323999.4937,202351.4403,116431.3189,-0.603614925,-0.686069734,-0.357480895
236.649466,-35084.52916,2798.279883,7370.540065,-3.284456931,-1.230724259,-0.552368951,26046.18107,0,0,0,0,0,0,-324035.7069,202310.2739,116409.8687,-0.603490824,-0.686146008,-0.357524939
237.649466,-35281.05688,2724.393846,7337.28492,-3.266495041,-1.232133833,-0.55612371,26046.18107,0,0,0,0,0,0,-324071.9126,202269.1028,116388.4159,-0.603366712,-0.686222264,-0.357568974
238.649466,-35476.51189,2650.424983,7303.806663,-3.248699493,-1.233485426,-0.559806297,26046.18107,0,0,0,0,0,0,-324108.1109,202227.9272,116366.9604,-0.603242588,-0.686298504,-0.357613
239.649466,-35670.90409,2576.376724,7270.109574,-3.231067452,-1.234780576,-0.563418401,26046.18107,0,0,0,0,0,0,-324144.3017,202186.747,116345.5023,-0.603118452,-0.686374727,-0.357657017
240.649466,-35864.2432,2502.252413,7236.197832,-3.213596152,-1.236020768,-0.566961655,26046.18107,0,0,0,0,0,0,-324180.4851,202145.5622,116324.0416,-0.602994305,-0.686450933,-0.357701026
241.649466,-36056.53879,2428.055302,7202.07552,-3.196282892,-1.237207442,-0.570437647,26046.18107,0,0,0,0,0,0,-324216.661,202104.3729,116302.5782,-0.602870146,-0.686527122,-0.357745025
242.649466,-36247.80025,2353.788562,7167.746629,-3.179125032,-1.23834199,-0.573847914,26046.18107,0,0,0,0,0,0,-324252.8295,202063.179,116281.1122,-0.602745975,-0.686603295,-0.357789016
243.649466,-36438.03685,2279.455279,7133.215055,-3.162119994,-1.239425761,-0.57719395,26046.18107,0,0,0,0,0,0,-324288.9905,202021.9805,116259.6435,-0.602621792,-0.686679451,-0.357832998
244.649466,-36627.25766,2205.05846,7098.48461,-3.145265259,-1.24046006,-0.580477204,26046.18107,0,0,0,0,0,0,-324325.1441,201980.7774,116238.1722,-0.602497598,-0.68675559,-0.357876971
245.649466,-36815.47163,2130.601036,7063.559018,-3.128558365,-1.241446151,-0.583699081,26046.18107,0,0,0,0,0,0,-324361.2903,201939.5698,116216.6983,-0.602373393,-0.686831712,-0.357920936
